total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
7;7;2.71;30.71;1;3885
7;7;2.71;30.71;1;3886
7;7;2.71;30.71;1;3887
7;7;2.71;30.71;1;3888
7;7;2.71;30.71;1;3889
7;7;2.71;30.71;1;3890
7;7;2.71;30.71;1;3891
7;7;2.71;30.71;1;3892
7;7;2.71;30.71;1;3893
7;7;2.71;30.71;1;3894
7;7;2.71;30.71;1;3895
7;7;2.71;30.71;1;3896
7;7;2.71;30.71;1;3897
7;7;2.71;30.71;1;3898
7;7;2.71;30.71;1;3899
7;7;2.71;30.71;1;3900
7;7;2.71;30.71;1;3901
7;7;2.71;30.71;1;3902
7;7;2.71;30.71;1;3903
7;7;2.71;30.71;1;3904
7;7;2.71;30.71;1;3905
7;7;2.71;30.71;1;3906
7;7;2.71;30.71;1;3907
7;7;2.71;30.71;1;3908
7;7;2.71;30.71;1;3909
7;7;2.71;30.71;1;3910
7;7;2.71;30.71;1;3911
7;7;2.71;30.71;1;3912
7;7;2.71;30.71;1;3913
7;7;2.71;30.71;1;3914
7;7;2.71;30.71;1;3915
7;7;2.71;30.71;1;3916
7;7;2.71;30.71;1;3917
7;7;2.71;30.71;1;3918
7;7;2.71;30.71;1;3919
7;7;2.71;30.71;1;3920
7;7;2.71;30.71;1;3921
7;7;2.71;30.71;1;3922
7;7;2.71;30.71;1;3923
7;7;2.71;30.71;1;3924
7;7;2.71;30.71;1;3925
7;7;2.71;30.71;1;3926
7;7;2.71;30.71;1;3927
7;7;2.71;30.71;1;3928
7;7;2.71;30.71;1;3929
7;7;2.71;30.71;1;3930
7;7;2.71;30.71;1;3931
7;7;2.71;30.71;1;3932
7;7;2.71;30.71;1;3933
7;7;2.71;30.71;1;3934
7;7;2.71;30.71;1;3935
7;7;2.71;30.71;1;3936
7;7;2.71;30.71;1;3937
7;7;2.71;30.71;1;3938
7;7;2.71;30.71;1;3939
7;7;2.71;30.71;1;3940
7;7;2.71;30.71;1;3941
7;7;2.71;30.71;1;3942
7;7;2.71;30.71;1;3943
7;7;2.71;30.71;1;3944
7;7;2.71;30.71;1;3945
7;7;2.71;30.71;1;3946
7;7;2.71;30.71;1;3947
7;7;2.71;30.71;1;3948
7;7;2.71;30.71;1;3949
7;7;2.71;30.71;1;3950
7;7;2.71;30.71;1;3951
7;7;2.71;30.71;1;3952
7;7;2.71;30.71;1;3953
7;7;2.71;30.71;1;3954
7;7;2.71;30.71;1;3955
7;7;2.71;30.71;1;3956
7;7;2.71;30.71;1;3957
7;7;2.71;30.71;1;3958
7;7;2.71;30.71;1;3959
7;7;2.71;30.71;1;3960
7;7;2.71;30.71;1;3961
7;7;2.71;30.71;1;3962
7;7;2.71;30.71;1;3963
7;7;2.71;30.71;1;3964
7;7;2.71;30.71;1;3965
7;7;2.71;30.71;1;3966
7;7;2.71;30.71;1;3967
7;7;2.71;30.71;1;3968
7;7;2.71;30.71;1;3969
7;7;2.71;30.71;1;3970
7;7;2.71;30.71;1;3971
7;7;2.71;30.71;1;3972
7;7;2.71;30.71;1;3973
7;7;2.71;30.71;1;3974
7;7;2.71;30.71;1;3975
7;7;2.71;30.71;1;3976
7;7;2.71;30.71;1;3977
7;7;2.71;30.71;1;3978
7;7;2.71;30.71;1;3979
7;7;2.71;30.71;1;3980
7;7;2.71;30.71;1;3981
7;7;2.71;30.71;1;3982
7;7;2.71;30.71;1;3983
7;7;2.71;30.71;1;3984
7;7;2.71;30.71;1;3985
7;7;2.71;30.71;1;3986
7;7;2.71;30.71;1;3987
7;7;2.71;30.71;1;3988
7;7;2.71;30.71;1;3989
7;7;2.71;30.71;1;3990
7;7;2.71;30.71;1;3991
7;7;2.71;30.71;1;3992
7;7;2.71;30.71;1;3993
7;7;2.71;30.71;1;3994
7;7;2.71;30.71;1;3995
7;7;2.71;30.71;1;3996
7;7;2.71;30.71;1;3997
7;7;2.71;30.71;1;3998
7;7;2.71;30.71;1;3999
7;7;2.71;30.71;1;4000
7;7;2.71;30.71;1;4001
7;7;2.71;30.71;1;4002
7;7;2.71;30.71;1;4003
7;7;2.71;30.71;1;4004
7;7;2.71;30.71;1;4005
7;7;2.71;30.71;1;4006
7;7;2.71;30.71;1;4007
7;7;2.71;30.71;1;4008
7;7;2.71;30.71;1;4009
7;7;2.71;30.71;1;4010
7;7;2.71;30.71;1;4011
7;7;2.71;30.71;1;4012
7;7;2.71;30.71;1;4013
7;7;2.71;30.71;1;4014
7;7;2.71;30.71;1;4015
7;7;2.71;30.71;1;4016
7;7;2.71;30.71;1;4017
7;7;2.71;30.71;1;4018
7;7;2.71;30.71;1;4019
7;7;2.71;30.71;1;4020
7;7;2.71;30.71;1;4021
7;7;2.71;30.71;1;4022
7;7;2.71;30.71;1;4023
7;7;2.71;30.71;1;4024
7;7;2.71;30.71;1;4025
7;7;2.71;30.71;1;4026
7;7;2.71;30.71;1;4027
7;7;2.71;30.71;1;4028
7;7;2.71;30.71;1;4029
7;7;2.71;30.71;1;4030
7;7;2.71;30.71;1;4031
7;7;2.71;30.71;1;4032
7;7;2.71;30.71;1;4033
7;7;2.71;30.71;1;4034
7;7;2.71;30.71;1;4035
7;7;2.71;30.71;1;4036
7;7;2.71;30.71;1;4037
7;7;2.71;30.71;1;4038
7;7;2.71;30.71;1;4039
7;7;2.71;30.71;1;4040
7;7;2.71;30.71;1;4041
7;7;2.71;30.71;1;4042
7;7;2.71;30.71;1;4043
7;7;2.71;30.71;1;4044
7;7;2.71;30.71;1;4045
7;7;2.71;30.71;1;4046
7;7;2.71;30.71;1;4047
7;7;2.71;30.71;1;4048
7;7;2.71;30.71;1;4049
7;7;2.71;30.71;1;4050
7;7;2.71;30.71;1;4051
7;7;2.71;30.71;1;4052
7;7;2.71;30.71;1;4053
7;7;2.71;30.71;1;4054
7;7;2.71;30.71;1;4055
7;7;2.71;30.71;1;4056
7;7;2.71;30.71;1;4057
7;7;2.71;30.71;1;4058
7;7;2.71;30.71;1;4059
7;7;2.71;30.71;1;4060
7;7;2.71;30.71;1;4061
7;7;2.71;30.71;1;4062
7;7;2.71;30.71;1;4063
7;7;2.71;30.71;1;4064
7;7;2.71;30.71;1;4065
7;7;2.71;30.71;1;4066
7;7;2.71;30.71;1;4067
7;7;2.71;30.71;1;4068
7;7;2.71;30.71;1;4069
7;7;2.71;30.71;1;4070
7;7;2.71;30.71;1;4071
7;7;2.71;30.71;1;4072
7;7;2.71;30.71;1;4073
7;7;2.71;30.71;1;4074
7;7;2.71;30.71;1;4075
7;7;2.71;30.71;1;4076
7;7;2.71;30.71;1;4077
7;7;2.71;30.71;1;4078
7;7;2.71;30.71;1;4079
7;7;2.71;30.71;1;4080
7;7;2.71;30.71;1;4081
7;7;2.71;30.71;1;4082
7;7;2.71;30.71;1;4083
7;7;2.71;30.71;1;4084
7;7;2.71;30.71;1;4085
7;7;2.71;30.71;1;4086
7;7;2.71;30.71;1;4087
7;7;2.71;30.71;1;4088
7;7;2.71;30.71;1;4089
7;7;2.71;30.71;1;4090
7;7;2.71;30.71;1;4091
7;7;2.71;30.71;1;4092
7;7;2.71;30.71;1;4093
7;7;2.71;30.71;1;4094
7;7;2.71;30.71;1;4095
7;7;2.71;30.71;1;4096
7;7;2.71;30.71;1;4097
7;7;2.71;30.71;1;4098
7;7;2.71;30.71;1;4099
7;7;2.71;30.71;1;4100
7;7;2.71;30.71;1;4101
7;7;2.71;30.71;1;4102
7;7;2.71;30.71;1;4103
7;8;2.71;28.25;1;4104
7;8;2.71;28.25;1;4105
7;8;2.71;28.25;1;4106
7;8;2.71;28.25;1;4107
7;8;2.71;28.25;1;4108
7;8;2.71;28.25;1;4109
7;8;2.71;28.25;1;4110
7;8;2.71;28.25;1;4111
7;8;2.71;28.25;1;4112
7;8;2.71;28.25;1;4113
7;8;2.71;28.25;1;4114
7;8;2.71;28.25;1;4115
7;8;2.71;28.25;1;4116
7;8;2.71;28.25;1;4117
7;8;2.71;28.25;1;4118
7;8;2.71;28.25;1;4119
7;8;2.71;28.25;1;4120
7;8;2.71;28.25;1;4121
7;8;2.71;28.25;1;4122
7;8;2.71;28.25;1;4123
7;8;2.71;28.25;1;4124
7;8;2.71;28.25;1;4125
7;8;2.71;28.25;1;4126
7;8;2.71;28.25;1;4127
7;8;2.71;28.25;1;4128
7;8;2.71;28.25;1;4129
7;8;2.71;28.25;1;4130
7;8;2.71;28.25;1;4131
7;8;2.71;28.25;1;4132
7;8;2.71;28.25;1;4133
7;8;2.71;28.25;1;4134
7;8;2.71;28.25;1;4135
7;8;2.71;28.25;1;4136
7;8;2.71;28.25;1;4137
7;8;2.71;28.25;1;4138
7;8;2.71;28.25;1;4139
7;8;2.71;28.25;1;4140
7;8;2.71;28.25;1;4141
7;8;2.71;28.25;1;4142
7;8;2.71;28.25;1;4143
7;8;2.71;28.25;1;4144
7;8;2.71;28.25;1;4145
7;8;2.71;28.25;1;4146
7;8;2.71;28.25;1;4147
7;8;2.71;28.25;1;4148
7;8;2.71;28.25;1;4149
7;8;2.71;28.25;1;4150
7;8;2.71;28.25;1;4151
7;8;2.71;28.25;1;4152
7;8;2.71;28.25;1;4153
7;8;2.71;28.25;1;4154
7;8;2.71;28.25;1;4155
7;8;2.71;28.25;1;4156
7;8;2.71;28.25;1;4157
7;8;2.71;28.25;1;4158
7;8;2.71;28.25;1;4159
7;8;2.71;28.25;1;4160
7;8;2.71;28.25;1;4161
7;8;2.71;28.25;1;4162
7;8;2.71;28.25;1;4163
7;8;2.71;28.25;1;4164
7;8;2.71;28.25;1;4165
7;8;2.71;28.25;1;4166
7;8;2.71;28.25;1;4167
7;8;2.71;28.25;1;4168
7;8;2.71;28.25;1;4169
7;8;2.71;28.25;1;4170
7;8;2.71;28.25;1;4171
7;8;2.71;28.25;1;4172
7;8;2.71;28.25;1;4173
7;8;2.71;28.25;1;4174
7;8;2.71;28.25;1;4175
7;8;2.71;28.25;1;4176
7;8;2.71;28.25;1;4177
7;8;2.71;28.25;1;4178
7;8;2.71;28.25;1;4179
7;8;2.71;28.25;1;4180
7;8;2.71;28.25;1;4181
7;8;2.71;28.25;1;4182
7;8;2.71;28.25;1;4183
7;8;2.71;28.25;1;4184
7;8;2.71;28.25;1;4185
7;8;2.71;28.25;1;4186
7;8;2.71;28.25;1;4187
7;8;2.71;28.25;1;4188
7;8;2.71;28.25;1;4189
7;8;2.71;28.25;1;4190
7;8;2.71;28.25;1;4191
7;8;2.71;28.25;1;4192
7;8;2.71;28.25;1;4193
7;8;2.71;28.25;1;4194
7;8;2.71;28.25;1;4195
7;8;2.71;28.25;1;4196
7;8;2.71;28.25;1;4197
7;8;2.71;28.25;1;4198
7;8;2.71;28.25;1;4199
7;8;2.71;28.25;1;4200
7;8;2.71;28.25;1;4201
7;8;2.71;28.25;1;4202
7;8;2.71;28.25;1;4203
7;8;2.71;28.25;1;4204
7;8;2.71;28.25;1;4205
7;8;2.71;28.25;1;4206
7;8;2.71;28.25;1;4207
7;8;2.71;28.25;1;4208
7;8;2.71;28.25;1;4209
7;8;2.71;28.25;1;4210
7;8;2.71;28.25;1;4211
7;8;2.71;28.25;1;4212
7;8;2.71;28.25;1;4213
7;8;2.71;28.25;1;4214
7;8;2.71;28.25;1;4215
7;8;2.71;28.25;1;4216
7;8;2.71;28.25;1;4217
7;8;2.71;28.25;1;4218
7;8;2.71;28.25;1;4219
7;8;2.71;28.25;1;4220
7;8;2.71;28.25;1;4221
7;8;2.71;28.25;1;4222
7;8;2.71;28.25;1;4223
7;8;2.71;28.25;1;4224
7;8;2.71;28.25;1;4225
7;8;2.71;28.25;1;4226
7;8;2.71;28.25;1;4227
7;8;2.71;28.25;1;4228
7;8;2.71;28.25;1;4229
7;8;2.71;28.25;1;4230
7;8;2.71;28.25;1;4231
7;8;2.71;28.25;1;4232
7;8;2.71;28.25;1;4233
7;8;2.71;28.25;1;4234
7;8;2.71;28.25;1;4235
7;8;2.71;28.25;1;4236
7;8;2.71;28.25;1;4237
7;8;2.71;28.25;1;4238
7;8;2.71;28.25;1;4239
7;8;2.71;28.25;1;4240
7;8;2.71;28.25;1;4241
7;8;2.71;28.25;1;4242
7;8;2.71;28.25;1;4243
7;8;2.71;28.25;1;4244
7;8;2.71;28.25;1;4245
7;8;2.71;28.25;1;4246
7;8;2.71;28.25;1;4247
7;8;2.71;28.25;1;4248
7;8;2.71;28.25;1;4249
7;8;2.71;28.25;1;4250
7;8;2.71;28.25;1;4251
7;8;2.71;28.25;1;4252
7;8;2.71;28.25;1;4253
7;8;2.71;28.25;1;4254
7;8;2.71;28.25;1;4255
7;8;2.71;28.25;1;4256
7;8;2.71;28.25;1;4257
7;8;2.71;28.25;1;4258
7;8;2.71;28.25;1;4259
7;8;2.71;28.25;1;4260
7;8;2.71;28.25;1;4261
7;8;2.71;28.25;1;4262
7;8;2.71;28.25;1;4263
7;8;2.71;28.25;1;4264
7;8;2.71;28.25;1;4265
7;8;2.71;28.25;1;4266
7;8;2.71;28.25;1;4267
7;8;2.71;28.25;1;4268
7;8;2.71;28.25;1;4269
7;8;2.71;28.25;1;4270
7;8;2.71;28.25;1;4271
7;8;2.71;28.25;1;4272
7;8;2.71;28.25;1;4273
7;8;2.71;28.25;1;4274
7;8;2.71;28.25;1;4275
7;8;2.71;28.25;1;4276
7;8;2.71;28.25;1;4277
7;8;2.71;28.25;1;4278
7;8;2.71;28.25;1;4279
7;8;2.71;28.25;1;4280
7;8;2.71;28.25;1;4281
7;8;2.71;28.25;1;4282
7;8;2.71;28.25;1;4283
7;8;2.71;28.25;1;4284
7;8;2.71;28.25;1;4285
7;8;2.71;28.25;1;4286
7;8;2.71;28.25;1;4287
7;8;2.71;28.25;1;4288
7;8;2.71;28.25;1;4289
7;8;2.71;28.25;1;4290
7;8;2.71;28.25;1;4291
7;8;2.71;28.25;1;4292
7;8;2.71;28.25;1;4293
7;8;2.71;28.25;1;4294
7;8;2.71;28.25;1;4295
7;8;2.71;28.25;1;4296
7;8;2.71;28.25;1;4297
7;8;2.71;28.25;1;4298
7;8;2.71;28.25;1;4299
7;8;2.71;28.25;1;4300
7;8;2.71;28.25;1;4301
7;8;2.71;28.25;1;4302
7;8;2.71;28.25;1;4303
7;8;2.71;28.25;1;4304
7;8;2.71;28.25;1;4305
7;8;2.71;28.25;1;4306
7;8;2.71;28.25;1;4307
7;8;2.71;28.25;1;4308
7;8;2.71;28.25;1;4309
7;8;2.71;28.25;1;4310
7;8;2.71;28.25;1;4311
7;8;2.71;28.25;1;4312
7;8;2.71;28.25;1;4313
7;8;2.71;28.25;1;4314
7;8;2.71;28.25;1;4315
7;8;2.71;28.25;1;4316
7;8;2.71;28.25;1;4317
7;8;2.71;28.25;1;4318
7;8;2.71;28.25;1;4319
7;8;2.71;28.25;1;4320
7;8;2.71;28.25;1;4321
7;8;2.71;28.25;1;4322
7;8;2.71;28.25;1;4323
7;8;2.71;28.25;1;4324
7;8;2.71;28.25;1;4325
7;8;2.71;28.25;1;4326
7;8;2.71;28.25;1;4327
7;8;2.71;28.25;1;4328
7;8;2.71;28.25;1;4329
7;8;2.71;28.25;1;4330
7;8;2.71;28.25;1;4331
7;8;2.71;28.25;1;4332
7;8;2.71;28.25;1;4333
7;8;2.71;28.25;1;4334
7;8;2.71;28.25;1;4335
7;8;2.71;28.25;1;4336
7;8;2.71;28.25;1;4337
7;8;2.71;28.25;1;4338
7;8;2.71;28.25;1;4339
7;8;2.71;28.25;1;4340
7;8;2.71;28.25;1;4341
7;8;2.71;28.25;1;4342
7;8;2.71;28.25;1;4343
7;8;2.71;28.25;1;4344
7;8;2.71;28.25;1;4345
7;8;2.71;28.25;1;4346
7;8;2.71;28.25;1;4347
7;8;2.71;28.25;1;4348
7;8;2.71;28.25;1;4349
7;8;2.71;28.25;1;4350
7;8;2.71;28.25;1;4351
7;8;2.71;28.25;1;4352
7;8;2.71;28.25;1;4353
7;8;2.71;28.25;1;4354
7;8;2.71;28.25;1;4355
7;8;2.71;28.25;1;4356
7;8;2.71;28.25;1;4357
7;8;2.71;28.25;1;4358
7;8;2.71;28.25;1;4359
7;8;2.71;28.25;1;4360
7;8;2.71;28.25;1;4361
7;8;2.71;28.25;1;4362
7;8;2.71;28.25;1;4363
7;8;2.71;28.25;1;4364
7;8;2.71;28.25;1;4365
7;8;2.71;28.25;1;4366
7;8;2.71;28.25;1;4367
7;8;2.71;28.25;1;4368
7;8;2.71;28.25;1;4369
7;8;2.71;28.25;1;4370
7;8;2.71;28.25;1;4371
7;8;2.71;28.25;1;4372
7;8;2.71;28.25;1;4373
7;8;2.71;28.25;1;4374
7;8;2.71;28.25;1;4375
7;8;2.71;28.25;1;4376
7;8;2.71;28.25;1;4377
7;8;2.71;28.25;1;4378
7;8;2.71;28.25;1;4379
7;8;2.71;28.25;1;4380
7;8;2.71;28.25;1;4381
7;8;2.71;28.25;1;4382
7;8;2.71;28.25;1;4383
7;8;2.71;28.25;1;4384
7;8;2.71;28.25;1;4385
7;8;2.71;28.25;1;4386
7;8;2.71;28.25;1;4387
7;8;2.71;28.25;1;4388
7;8;2.71;28.25;1;4389
7;8;2.71;28.25;1;4390
7;8;2.71;28.25;1;4391
7;8;2.71;28.25;1;4392
7;8;2.71;28.25;1;4393
7;8;2.71;28.25;1;4394
7;8;2.71;28.25;1;4395
7;8;2.71;28.25;1;4396
7;8;2.71;28.25;1;4397
7;8;2.71;28.25;1;4398
7;8;2.71;28.25;1;4399
7;8;2.71;28.25;1;4400
7;8;2.71;28.25;1;4401
7;8;2.71;28.25;1;4402
7;8;2.71;28.25;1;4403
7;8;2.71;28.25;1;4404
7;8;2.71;28.25;1;4405
7;8;2.71;28.25;1;4406
7;8;2.71;28.25;1;4407
7;8;2.71;28.25;1;4408
7;8;2.71;28.25;1;4409
7;8;2.71;28.25;1;4410
7;8;2.71;28.25;1;4411
7;8;2.71;28.25;1;4412
7;8;2.71;28.25;1;4413
7;8;2.71;28.25;1;4414
7;8;2.71;28.25;1;4415
7;8;2.71;28.25;1;4416
7;8;2.71;28.25;1;4417
7;8;2.71;28.25;1;4418
7;8;2.71;28.25;1;4419
7;8;2.71;28.25;1;4420
7;8;2.71;28.25;1;4421
7;8;2.71;28.25;1;4422
7;8;2.71;28.25;1;4423
7;8;2.71;28.25;1;4424
7;8;2.71;28.25;1;4425
7;8;2.71;28.25;1;4426
7;8;2.71;28.25;1;4427
7;8;2.71;28.25;1;4428
7;8;2.71;28.25;1;4429
7;8;2.71;28.25;1;4430
7;8;2.71;28.25;1;4431
7;8;2.71;28.25;1;4432
7;8;2.71;28.25;1;4433
7;8;2.71;28.25;1;4434
7;8;2.71;28.25;1;4435
7;8;2.71;28.25;1;4436
7;8;2.71;28.25;1;4437
7;8;2.71;28.25;1;4438
7;8;2.71;28.25;1;4439
7;8;2.71;28.25;1;4440
7;8;2.71;28.25;1;4441
7;8;2.71;28.25;1;4442
7;8;2.71;28.25;1;4443
7;8;2.71;28.25;1;4444
7;8;2.71;28.25;1;4445
7;8;2.71;28.25;1;4446
7;8;2.71;28.25;1;4447
7;8;2.71;28.25;1;4448
7;8;2.71;28.25;1;4449
7;8;2.71;28.25;1;4450
7;8;2.71;28.25;1;4451
7;8;2.71;28.25;1;4452
7;8;2.71;28.25;1;4453
7;8;2.71;28.25;1;4454
7;8;2.71;28.25;1;4455
7;8;2.71;28.25;1;4456
7;8;2.71;28.25;1;4457
7;8;2.71;28.25;1;4458
7;8;2.71;28.25;1;4459
7;8;2.71;28.25;1;4460
7;8;2.71;28.25;1;4461
7;8;2.71;28.25;1;4462
7;8;2.71;28.25;1;4463
7;8;2.71;28.25;1;4464
7;8;2.71;28.25;1;4465
7;8;2.71;28.25;1;4466
7;9;2.71;25.67;1;4467
7;9;2.71;25.67;1;4468
7;9;2.71;25.67;1;4469
7;9;2.71;25.67;1;4470
7;9;2.71;25.67;1;4471
7;9;2.71;25.67;1;4472
7;9;2.71;25.67;1;4473
7;9;2.71;25.67;1;4474
7;9;2.71;25.67;1;4475
7;9;2.71;25.67;1;4476
7;9;2.71;25.67;1;4477
7;9;2.71;25.67;1;4478
7;9;2.71;25.67;1;4479
7;9;2.71;25.67;1;4480
7;9;2.71;25.67;1;4481
7;9;2.71;25.67;1;4482
7;9;2.71;25.67;1;4483
7;9;2.71;25.67;1;4484
7;9;2.71;25.67;1;4485
7;9;2.71;25.67;1;4486
7;9;2.71;25.67;1;4487
7;9;2.71;25.67;1;4488
7;9;2.71;25.67;1;4489
7;9;2.71;25.67;1;4490
7;9;2.71;25.67;1;4491
7;9;2.71;25.67;1;4492
7;9;2.71;25.67;1;4493
7;9;2.71;25.67;1;4494
7;9;2.71;25.67;1;4495
7;9;2.71;25.67;1;4496
7;9;2.71;25.67;1;4497
7;9;2.71;25.67;1;4498
7;9;2.71;25.67;1;4499
7;9;2.71;25.67;1;4500
7;9;2.71;25.67;1;4501
7;9;2.71;25.67;1;4502
7;9;2.71;25.67;1;4503
7;9;2.71;25.67;1;4504
7;9;2.71;25.67;1;4505
7;9;2.71;25.67;1;4506
7;9;2.71;25.67;1;4507
7;9;2.71;25.67;1;4508
7;9;2.71;25.67;1;4509
7;9;2.71;25.67;1;4510
7;9;2.71;25.67;1;4511
7;9;2.71;25.67;1;4512
7;9;2.71;25.67;1;4513
7;9;2.71;25.67;1;4514
7;9;2.71;25.67;1;4515
7;9;2.71;25.67;1;4516
7;9;2.71;25.67;1;4517
7;9;2.71;25.67;1;4518
7;9;2.71;25.67;1;4519
7;9;2.71;25.67;1;4520
7;9;2.71;25.67;1;4521
7;9;2.71;25.67;1;4522
7;9;2.71;25.67;1;4523
7;9;2.71;25.67;1;4524
7;9;2.71;25.67;1;4525
7;9;2.71;25.67;1;4526
7;9;2.71;25.67;1;4527
7;9;2.71;25.67;1;4528
7;9;2.71;25.67;1;4529
7;9;2.71;25.67;1;4530
7;9;2.71;25.67;1;4531
7;9;2.71;25.67;1;4532
7;9;2.71;25.67;1;4533
7;9;2.71;25.67;1;4534
7;9;2.71;25.67;1;4535
7;9;2.71;25.67;1;4536
7;9;2.71;25.67;1;4537
7;9;2.71;25.67;1;4538
7;9;2.71;25.67;1;4539
7;9;2.71;25.67;1;4540
7;9;2.71;25.67;1;4541
7;9;2.71;25.67;1;4542
7;9;2.71;25.67;1;4543
7;9;2.71;25.67;1;4544
7;9;2.71;25.67;1;4545
7;9;2.71;25.67;1;4546
7;9;2.71;25.67;1;4547
7;9;2.71;25.67;1;4548
7;9;2.71;25.67;1;4549
7;9;2.71;25.67;1;4550
7;9;2.71;25.67;1;4551
7;9;2.71;25.67;1;4552
7;9;2.71;25.67;1;4553
7;9;2.71;25.67;1;4554
7;9;2.71;25.67;1;4555
7;9;2.71;25.67;1;4556
7;9;2.71;25.67;1;4557
7;9;2.71;25.67;1;4558
7;9;2.71;25.67;1;4559
7;9;2.71;25.67;1;4560
7;9;2.71;25.67;1;4561
7;9;2.71;25.67;1;4562
7;9;2.71;25.67;1;4563
7;9;2.71;25.67;1;4564
7;9;2.71;25.67;1;4565
7;9;2.71;25.67;1;4566
7;9;2.71;25.67;1;4567
7;9;2.71;25.67;1;4568
7;9;2.71;25.67;1;4569
7;9;2.71;25.67;1;4570
7;9;2.71;25.67;1;4571
7;9;2.71;25.67;1;4572
7;9;2.71;25.67;1;4573
7;9;2.71;25.67;1;4574
7;9;2.71;25.67;1;4575
7;9;2.71;25.67;1;4576
7;9;2.71;25.67;1;4577
7;9;2.71;25.67;1;4578
7;9;2.71;25.67;1;4579
7;9;2.71;25.67;1;4580
7;9;2.71;25.67;1;4581
7;9;2.71;25.67;1;4582
7;9;2.71;25.67;1;4583
7;9;2.71;25.67;1;4584
7;9;2.71;25.67;1;4585
7;9;2.71;25.67;1;4586
7;9;2.71;25.67;1;4587
7;9;2.71;25.67;1;4588
7;9;2.71;25.67;1;4589
7;9;2.71;25.67;1;4590
7;9;2.71;25.67;1;4591
7;9;2.71;25.67;1;4592
7;9;2.71;25.67;1;4593
7;9;2.71;25.67;1;4594
7;9;2.71;25.67;1;4595
7;9;2.71;25.67;1;4596
7;9;2.71;25.67;1;4597
7;9;2.71;25.67;1;4598
7;9;2.71;25.67;1;4599
7;9;2.71;25.67;1;4600
7;9;2.71;25.67;1;4601
7;9;2.71;25.67;1;4602
7;9;2.71;25.67;1;4603
7;9;2.71;25.67;1;4604
7;9;2.71;25.67;1;4605
7;9;2.71;25.67;1;4606
7;9;2.71;25.67;1;4607
7;9;2.71;25.67;1;4608
7;9;2.71;25.67;1;4609
7;9;2.71;25.67;1;4610
7;9;2.71;25.67;1;4611
7;9;2.71;25.67;1;4612
7;9;2.71;25.67;1;4613
7;9;2.71;25.67;1;4614
7;9;2.71;25.67;1;4615
7;9;2.71;25.67;1;4616
7;9;2.71;25.67;1;4617
7;9;2.71;25.67;1;4618
7;9;2.71;25.67;1;4619
7;9;2.71;25.67;1;4620
7;9;2.71;25.67;1;4621
7;9;2.71;25.67;1;4622
7;9;2.71;25.67;1;4623
7;9;2.71;25.67;1;4624
7;9;2.71;25.67;1;4625
7;9;2.71;25.67;1;4626
7;9;2.71;25.67;1;4627
7;9;2.71;25.67;1;4628
7;9;2.71;25.67;1;4629
7;9;2.71;25.67;1;4630
7;9;2.71;25.67;1;4631
7;9;2.71;25.67;1;4632
7;9;2.71;25.67;1;4633
7;9;2.71;25.67;1;4634
7;9;2.71;25.67;1;4635
7;9;2.71;25.67;1;4636
7;9;2.71;25.67;1;4637
7;9;2.71;25.67;1;4638
7;9;2.71;25.67;1;4639
7;9;2.71;25.67;1;4640
7;9;2.71;25.67;1;4641
7;9;2.71;25.67;1;4642
7;9;2.71;25.67;1;4643
7;9;2.71;25.67;1;4644
7;9;2.71;25.67;1;4645
7;9;2.71;25.67;1;4646
7;9;2.71;25.67;1;4647
7;9;2.71;25.67;1;4648
7;9;2.71;25.67;1;4649
7;9;2.71;25.67;1;4650
7;9;2.71;25.67;1;4651
7;9;2.71;25.67;1;4652
7;9;2.71;25.67;1;4653
7;9;2.71;25.67;1;4654
7;9;2.71;25.67;1;4655
7;9;2.71;25.67;1;4656
7;9;2.71;25.67;1;4657
7;9;2.71;25.67;1;4658
7;9;2.71;25.67;1;4659
7;9;2.71;25.67;1;4660
7;9;2.71;25.67;1;4661
7;9;2.71;25.67;1;4662
7;9;2.71;25.67;1;4663
7;9;2.71;25.67;1;4664
7;9;2.71;25.67;1;4665
7;9;2.71;25.67;1;4666
7;9;2.71;25.67;1;4667
7;9;2.71;25.67;1;4668
7;9;2.71;25.67;1;4669
7;9;2.71;25.67;1;4670
7;9;2.71;25.67;1;4671
7;9;2.71;25.67;1;4672
7;10;2.71;24.2;1;4673
7;10;2.71;24.2;1;4674
7;10;2.71;24.2;1;4675
7;10;2.71;24.2;1;4676
7;10;2.71;24.2;1;4677
7;10;2.71;24.2;1;4678
7;10;2.71;24.2;1;4679
7;10;2.71;24.2;1;4680
7;10;2.71;24.2;1;4681
7;10;2.71;24.2;1;4682
7;10;2.71;24.2;1;4683
7;10;2.71;24.2;1;4684
7;10;2.71;24.2;1;4685
7;10;2.71;24.2;1;4686
7;10;2.71;24.2;1;4687
7;10;2.71;24.2;1;4688
7;10;2.71;24.2;1;4689
7;10;2.71;24.2;1;4690
7;10;2.71;24.2;1;4691
7;10;2.71;24.2;1;4692
8;10;2.62;24.2;1;4693
8;10;2.62;24.2;1;4694
8;10;2.62;24.2;1;4695
8;10;2.62;24.2;1;4696
8;10;2.62;24.2;1;4697
8;10;2.62;24.2;1;4698
8;10;2.62;24.2;1;4699
8;10;2.62;24.2;1;4700
8;10;2.62;24.2;1;4701
8;10;2.62;24.2;1;4702
8;10;2.62;24.2;1;4703
8;10;2.62;24.2;1;4704
